Strompreis [Euro/kWh],Netzlast [kW]
0.3040212,0.684194588
0.2995349,0.260782021
0.2952271,0.153316902
0.2878015,0.125375972
0.268821,0.13898822
0.2532201,0.250035509
0.2593605,0.189138609
0.2739023,1.121935838
0.2913715,0.641924975
0.3195269,0.37182931
0.3437672,0.296603727
0.3500147,0.669865906
0.3416371,0.438457684
0.3303083,0.552370709
0.3210263,0.466398614
0.3097213,0.432009777
0.3007249,0.191287911
0.2990827,0.196597054
0.2985829,0.153485784
0.2984639,0.202514287
0.2988566,0.170392164
0.3045329,0.203721886
0.3353539,0.315666277
0.3633665,0.413602525
0.3810737,0.228356898
0.3511452,0.36541934
0.331891,0.302744972
0.3139339,0.647514376
0.3021172,0.457921394
0.300237,0.654156168
0.3030097,0.259150662
0.3068772,0.350324357
0.3196459,0.228839937
0.3402329,0.33088202
0.3698282,0.282336555
0.3901177,0.29562014
0.3599869,1.149513119
0.3316649,0.836262039
0.3316649,0.853047659
0.3198839,0.863674527
0.3235729,0.711154823
0.3135055,0.196597054
0.3096499,0.153485784
0.3026765,0.202514287
0.3028907,0.170392164
0.3077697,0.203721886
0.3153619,0.315666277
0.3322599,0.413602525
0.3444217,0.228356898
0.3353539,0.36541934
0.3108637,0.302744972
0.2940252,0.647514376
0.2739975,0.457921394
0.2590511,0.654156168
0.264537,0.259150662
0.2876587,0.350324357
0.3045567,0.228839937
0.3311651,0.33088202
0.3896774,0.282336555
0.3832871,0.29562014
0.3403876,1.149513119
0.3276903,0.836262039
0.3142076,0.853047659
0.2925139,0.863674527
0.2925615,0.711154823
0.2889082,0.196597054
0.2875516,0.153485784
0.2881704,0.202514287
0.2874088,0.170392164
0.2889082,0.203721886
0.2882418,0.315666277
0.2994278,0.413602525
0.3046519,0.228356898
0.2913953,0.36541934
0.2547671,0.302744972
0.2326331,0.647514376
0.2190314,0.457921394
0.212772,0.654156168
0.212772,0.259150662
0.2130219,0.350324357
0.2837079,0.228839937
0.3210025,0.33088202
0.3392809,0.282336555
0.3284757,0.29562014
0.2996301,1.149513119
0.2834342,0.836262039
0.282625,0.853047659
0.2743188,0.863674527
0.2539341,0.711154823
0.2548385,0.325523856
0.2523514,0.311329502
0.2486624,0.3406645
0.255731,0.311329502
0.2683926,0.318899824
0.293216,0.334040468
0.3328787,0.30470547
0.3416847,0.321738695
0.3220973,0.387032724
0.291431,0.415421432
0.2844457,1.136494625
0.2771748,0.629283035
0.264299,1.070254305
0.2782339,0.471252559
0.2925258,0.401227078
0.3292849,0.433400948
0.3564288,0.398388207
0.4955874,0.451380463
0.4859246,0.71444916
0.3579401,0.630229326
0.3317006,0.643477389
0.3221568,1.102428175
0.3069367,1.003067695
0.2988566,0.387979014
0.2925972,0.294162721
0.288932,0.273886734
0.2837912,0.263051419
0.283815,0.26326598
0.2930256,0.265518867
0.3150882,0.634026871
0.3441242,0.313687744
0.3392095,0.262515017
0.3139339,0.289335105
0.3083766,0.811683131
0.3085789,0.872940211
0.3032239,0.388140308
0.3109946,0.625229882
0.317968,0.471818981
0.3199791,0.259189326
0.3332,0.368615284
0.3631285,0.199434171
0.3993402,0.270882885
0.4129419,0.438991194
0.3489318,0.639283608
0.3257149,0.840863386
0.3158379,0.869292679
0.2932279,1.368146308
0.2864806,0.20512003
0.2841839,0.294162721
0.2811851,0.273886734
0.2774247,0.263051419
0.2809947,0.26326598
0.2887892,0.265518867
0.3159569,0.634026871
0.3451,0.313687744
0.3448501,0.262515017
0.3163139,0.289335105
0.298571,0.811683131
0.2840649,0.872940211
0.2839459,0.388140308
0.2840054,0.625229882
0.2932636,0.471818981
0.3046162,0.259189326
0.3258339,0.368615284
0.3525494,0.199434171
0.3585946,0.270882885
0.3640567,0.438991194
0.3449334,0.639283608
0.3267859,0.840863386
0.3259529,0.869292679
0.3107685,1.368146308
0.2856,0.20512003
0.268583,0.294162721
0.2577064,0.273886734
0.2508639,0.263051419
0.2480555,0.26326598
0.2599079,0.265518867
0.2866829,0.634026871
0.3138149,0.313687744
0.3085313,0.262515017
0.2931089,0.289335105
0.2746758,0.811683131
0.2591106,0.872940211
0.238833,0.388140308
0.2317525,0.625229882
0.2365958,0.471818981
0.2584442,0.259189326
0.2823989,0.368615284
0.3149097,0.199434171
0.3271072,0.270882885
0.3547747,0.438991194
0.3332,0.639283608
0.3203718,0.840863386
0.3117443,0.869292679
0.2960006,1.368146308
0.3079363,0.20512003
0.2999038,0.275827138
0.2981069,0.240721866
0.2935968,0.272244967
0.2955603,0.260782021
0.300118,0.270812099
0.3317244,0.369680008
0.3798718,0.6046704
0.397817,0.684194588
0.3436958,0.260782021
0.3198839,0.153316902
0.2988804,0.125375972
0.2861474,0.13898822
0.2808162,0.250035509
0.2836603,0.189138609
0.2924663,1.121935838
0.3000704,0.641924975
0.3469921,0.37182931
0.4125373,0.296603727
0.4201295,0.669865906
0.3571428,0.438457684
0.331534,0.552370709
0.3298918,0.466398614
0.3173016,0.432009777
0.319991,0.191287911
0.3072937,0.275827138
0.3027241,0.240721866
0.3020577,0.272244967
0.2983687,0.260782021
0.2935849,0.270812099
0.2980236,0.369680008
0.2945726,0.6046704
0.2947868,0.684194588
0.2625497,0.260782021
0.2547909,0.153316902
0.2535771,0.125375972
0.242284,0.13898822
0.2298366,0.250035509
0.2405585,0.189138609
0.2679404,1.121935838
0.2879681,0.641924975
0.3032477,0.37182931
0.3090073,0.296603727
0.3051517,0.669865906
0.28441,0.438457684
0.2668337,0.552370709
0.2542792,0.466398614
0.2429742,0.432009777
0.2127839,0.191287911
0.212772,0.275827138
0.2127006,0.240721866
0.2123436,0.272244967
0.212177,0.260782021
0.2126768,0.270812099
0.2124269,0.369680008
0.2127363,0.6046704
0.2127006,0.684194588
0.2117605,0.260782021
0.2120223,0.153316902
0.2104396,0.125375972
0.2038708,0.13898822
0.1947435,0.250035509
0.1941128,0.189138609
0.206822,1.121935838
0.2104158,0.641924975
0.2128553,0.37182931
0.2554216,0.296603727
0.2771034,0.669865906
0.2598008,0.438457684
0.2585156,0.552370709
0.2605386,0.466398614
0.2565878,0.432009777
0.2569329,0.191287911
0.2547314,0.583889143
0.2546362,0.187421206
0.2536723,0.211449566
0.2595866,0.212250511
0.2868019,0.165795682
0.3302845,0.219459019
0.370923,0.202639167
0.3955798,0.704831887
0.3531325,0.790533037
0.3329144,0.20904673
0.3264646,0.347610271
0.3179323,0.904267273
0.3110779,0.429306695
0.3010343,0.422098187
0.3164091,1.100498878
0.338674,0.535832423
0.402696,0.408482116
0.5187329,0.142568268
0.5337745,0.436515203
0.4008039,0.63915437
0.3485867,0.504595555
0.3313793,0.494984211
0.3255959,0.241084543
0.3213476,0.18501837
0.315707,0.294162721
0.3179204,0.273886734
0.3127915,0.263051419
0.3089359,0.26326598
0.3193008,0.265518867
0.3490746,0.634026871
0.433398,0.313687744
0.4229498,0.262515017
0.3443265,0.289335105
0.3231564,0.811683131
0.3116134,0.872940211
0.3061632,0.388140308
0.2981664,0.625229882
0.3031049,0.471818981
0.3119823,0.259189326
0.3187296,0.368615284
0.356405,0.199434171
0.375564,0.270882885
0.3285828,0.438991194
0.3035333,0.639283608
0.2920974,0.840863386
0.2837674,0.869292679
0.2613121,1.368146308
0.2405704,0.20512003
0.2280159,0.294162721
0.2190909,0.273886734
0.2170798,0.263051419
0.2165443,0.26326598
0.2225419,0.265518867
0.263466,0.634026871
0.292859,0.313687744
0.2919427,0.262515017
0.277389,0.289335105
0.2445331,0.811683131
0.2296343,0.872940211
0.217651,0.388140308
0.2152115,0.625229882
0.2175439,0.471818981
0.2296581,0.259189326
0.2781387,0.368615284
0.2995944,0.199434171
0.3133032,0.270882885
0.3179561,0.438991194
0.2905028,0.639283608
0.2863973,0.840863386
0.2546005,0.869292679
0.2443665,1.368146308
0.2330615,0.20512003
0.2272424,0.196597054
0.2252551,0.153485784
0.2194598,0.202514287
0.2246958,0.170392164
0.2482459,0.203721886
0.2966908,0.315666277
0.333438,0.413602525
0.3228946,0.228356898
0.3005583,0.36541934
0.2868257,0.302744972
0.2746877,0.647514376
0.2681665,0.457921394
0.2693327,0.654156168
0.2842315,0.259150662
0.2884084,0.350324357
0.3230731,0.228839937
0.3598679,0.33088202
0.4343738,0.282336555
0.41769,0.29562014
0.3526089,1.149513119
0.3291778,0.836262039
0.3187534,0.853047659
0.3106138,0.863674527
0.3091144,0.711154823
0.3093643,0.196597054
0.3112326,0.153485784
0.3066035,0.202514287
0.3094,0.170392164
0.3131485,0.203721886
0.330463,0.315666277
0.3910221,0.413602525
0.3987095,0.228356898
0.3448739,0.36541934
0.3267383,0.302744972
0.3142909,0.647514376
0.3115063,0.457921394
0.3082219,0.654156168
0.3094,0.259150662
0.3131485,0.350324357
0.335699,0.228839937
0.3718512,0.33088202
0.4285071,0.282336555
0.3824541,0.29562014
0.3356514,1.149513119
0.3280116,0.836262039
0.3237633,0.853047659
0.3145765,0.863674527
0.3163853,0.711154823
0.3115896,0.294162721
0.3078768,0.273886734
0.3023433,0.263051419
0.3030692,0.26326598
0.3041402,0.265518867
0.3079839,0.634026871
0.3221568,0.313687744
0.3194793,0.262515017
0.3134579,0.289335105
0.3065559,0.811683131
0.3000347,0.872940211
0.2915143,0.388140308
0.2853263,0.625229882
0.288813,0.471818981
0.3068772,0.259189326
0.329511,0.368615284
0.3426605,0.199434171
0.3744097,0.270882885
0.3543106,0.438991194
0.3279759,0.639283608
0.3200981,0.840863386
0.3125416,0.869292679
0.3000466,1.368146308
0.2789122,0.20512003
0.2781149,0.196597054
0.2808876,0.153485784
0.2839697,0.202514287
0.2876587,0.170392164
0.2924068,0.203721886
0.2892176,0.315666277
0.3024147,0.413602525
0.2940371,0.228356898
0.2672264,0.36541934
0.2203642,0.302744972
0.2128791,0.647514376
0.2127839,0.457921394
0.2116177,0.654156168
0.210392,0.259150662
0.2127839,0.350324357
0.2188529,0.228839937
0.281435,0.33088202
0.2850169,0.282336555
0.2664291,0.29562014
0.2536604,1.149513119
0.2377144,0.836262039
0.2272424,0.853047659
0.2150806,0.863674527
0.2126649,0.711154823
0.2126649,0.301564381
0.2126173,0.262652848
0.2126887,0.304482746
0.2127363,0.265571213
0.2168894,0.297673228
0.2920379,0.278217461
0.3377101,0.496122046
0.356048,0.823951712
0.3364249,0.782121814
0.3187415,1.068121582
0.3092096,0.604101551
0.29988,0.577836266
0.3096023,0.567135594
0.3099474,0.687761347
0.330106,0.342421491
0.3597489,1.129407247
0.3693165,0.555462134
0.4770948,0.664414427
0.4399192,0.661496062
0.3656275,0.615775011
0.3341639,0.677060675
0.3291659,0.88912853
0.3234182,0.777257873
0.3218712,0.456237725
0.3192056,0.294162721
0.314755,0.273886734
0.3122679,0.263051419
0.31178,0.26326598
0.3198244,0.265518867
0.3324741,0.634026871
0.398531,0.313687744
0.4152267,0.262515017
0.3477775,0.289335105
0.3308557,0.811683131
0.3172064,0.872940211
0.3045448,0.388140308
0.2971311,0.625229882
0.3002846,0.471818981
0.3164091,0.259189326
0.3406494,0.368615284
0.3436482,0.199434171
0.3798123,0.270882885
0.4005064,0.438991194
0.3484677,0.639283608
0.3310699,0.840863386
0.3266907,0.869292679
0.3179204,1.368146308
0.3089716,0.20512003
0.3118276,0.196597054
0.3103877,0.153485784
0.3118038,0.202514287
0.3148859,0.170392164
0.3241679,0.203721886
0.34153,0.315666277
0.418404,0.413602525
0.4307086,0.228356898
0.3656037,0.36541934
0.3366629,0.302744972
0.3244773,0.647514376
0.3146717,0.457921394
0.309162,0.654156168
0.3067582,0.259150662
0.3182417,0.350324357
0.3340449,0.228839937
0.3878924,0.33088202
0.4724181,0.282336555
0.4241279,0.29562014
0.3457188,1.149513119
0.3335808,0.836262039
0.3357466,0.853047659
0.3236443,0.863674527
0.3219664,0.711154823
0.3108637,0.294162721
0.3087812,0.273886734
0.308329,0.263051419
0.3085194,0.26326598
0.3125297,0.265518867
0.3356038,0.634026871
0.389249,0.313687744
0.4165952,0.262515017
0.3523709,0.289335105
0.3340568,0.811683131
0.3235134,0.872940211
0.3126963,0.388140308
0.3069724,0.625229882
0.3097808,0.471818981
0.3266669,0.259189326
0.3510262,0.368615284
0.3673649,0.199434171
0.3812046,0.270882885
0.34867,0.438991194
0.3277498,0.639283608
0.3242155,0.840863386
0.3197649,0.869292679
0.3122798,1.368146308
0.3109589,0.20512003
0.3104472,0.294162721
0.307615,0.273886734
0.3110779,0.263051419
0.3133032,0.26326598
0.325346,0.265518867
0.3424225,0.634026871
0.3600464,0.313687744
0.391986,0.262515017
0.3584756,0.289335105
0.3414824,0.811683131
0.3245249,0.872940211
0.3092691,0.388140308
0.3058181,0.625229882
0.3109232,0.471818981
0.3309866,0.259189326
0.3532396,0.368615284
0.4016726,0.199434171
0.4832947,0.270882885
0.4327554,0.438991194
0.3601773,0.639283608
0.351169,0.840863386
0.3483963,0.869292679
0.3405899,1.368146308
0.349979,0.20512003
0.3432555,0.294162721
0.3400544,0.273886734
0.341054,0.263051419
0.3385669,0.26326598
0.3398997,0.265518867
0.3483606,0.634026871
0.3623788,0.313687744
0.3627239,0.262515017
0.3526922,0.289335105
0.333438,0.811683131
0.3097451,0.872940211
0.2941204,0.388140308
0.2881109,0.625229882
0.2895984,0.471818981
0.3096975,0.259189326
0.3324979,0.368615284
0.3624026,0.199434171
0.3923549,0.270882885
0.3540845,0.438991194
0.3275951,0.639283608
0.3184083,0.840863386
0.3169089,0.869292679
0.3039736,1.368146308
0.3225257,0.20512003
0.3127439,0.294162721
0.3106376,0.273886734
0.3084956,0.263051419
0.3072818,0.26326598
0.306544,0.265518867
0.3141005,0.634026871
0.3189438,0.313687744
0.3175634,0.262515017
0.3131485,0.289335105
0.2918951,0.811683131
0.2779007,0.872940211
0.2633589,0.388140308
0.260372,0.625229882
0.2603839,0.471818981
0.2893366,0.259189326
0.3455046,0.368615284
0.3599512,0.199434171
0.3892609,0.270882885
0.3861788,0.438991194
0.3680432,0.639283608
0.3533824,0.840863386
0.3460758,0.869292679
0.3480631,1.368146308
0.335342,0.20512003
0.3265479,0.325523856
0.3250842,0.311329502
0.3183845,0.3406645
0.312851,0.311329502
0.3154333,0.318899824
0.3317006,0.334040468
0.3435887,0.30470547
0.3674958,0.321738695
0.3643661,0.387032724
0.3510381,0.415421432
0.3289398,1.136494625
0.3297728,0.629283035
0.3257506,1.070254305
0.3333666,0.471252559
0.3483606,0.401227078
0.3572023,0.433400948
0.3605819,0.398388207
0.3807048,0.451380463
0.3898559,0.71444916
0.3866667,0.630229326
0.36057,0.643477389
0.350336,1.102428175
0.3436363,1.003067695
0.3346518,0.387979014
0.3333785,0.294162721
0.3318315,0.273886734
0.3303916,0.263051419
0.3296062,0.26326598
0.3318077,0.265518867
0.3473729,0.634026871
0.3643661,0.313687744
0.4004826,0.262515017
0.3928547,0.289335105
0.367115,0.811683131
0.3564169,0.872940211
0.3472182,0.388140308
0.3382694,0.625229882
0.3528826,0.471818981
0.3745525,0.259189326
0.4177733,0.368615284
0.4659207,0.199434171
0.5528859,0.270882885
0.5191375,0.438991194
0.4553297,0.639283608
0.3800979,0.840863386
0.3604034,0.869292679
0.3532991,1.368146308
0.335461,0.20512003
0.3326288,0.294162721
0.3324027,0.273886734
0.3295943,0.263051419
0.3294634,0.26326598
0.3324503,0.265518867
0.3393047,0.634026871
0.3597965,0.313687744
0.3790031,0.262515017
0.3780868,0.289335105
0.3607485,0.811683131
0.3496339,0.872940211
0.3433031,0.388140308
0.3347946,0.625229882
0.3400544,0.471818981
0.3452428,0.259189326
0.3629143,0.368615284
0.4031839,0.199434171
0.4435011,0.270882885
0.442323,0.438991194
0.4025175,0.639283608
0.3717203,0.840863386
0.3587612,0.869292679
0.3500385,1.368146308
0.3465042,0.20512003
0.3379243,0.294162721
0.3300108,0.273886734
0.3277141,0.263051419
0.3256078,0.26326598
0.3294396,0.265518867
0.3345685,0.634026871
0.3569524,0.313687744
0.3740646,0.262515017
0.3716132,0.289335105
0.3594871,0.811683131
0.3379005,0.872940211
0.3294634,0.388140308
0.3185868,0.625229882
0.3229184,0.471818981
0.3310461,0.259189326
0.3454689,0.368615284
0.3593562,0.199434171
0.3662939,0.270882885
0.3655918,0.438991194
0.3530135,0.639283608
0.3386859,0.840863386
0.3143385,0.869292679
0.3085075,1.368146308
0.2896103,0.20512003
0.2881585,0.294162721
0.2876944,0.273886734
0.2807329,0.263051419
0.2776865,0.26326598
0.280602,0.265518867
0.2880038,0.634026871
0.2957031,0.313687744
0.2965004,0.262515017
0.2891581,0.289335105
0.2856119,0.811683131
0.2782458,0.872940211
0.2509115,0.388140308
0.247877,0.625229882
0.2543149,0.471818981
0.2887416,0.259189326
0.3190866,0.368615284
0.3508001,0.199434171
0.3554292,0.270882885
0.3531682,0.438991194
0.352716,0.639283608
0.3474919,0.840863386
0.3373055,0.869292679
0.3298918,1.368146308
0.3146955,0.20512003
0.3267264,0.196597054
0.3214428,0.153485784
0.3184083,0.202514287
0.3151239,0.170392164
0.3161354,0.203721886
0.3224186,0.315666277
0.3281782,0.413602525
0.3319148,0.228356898
0.3331643,0.36541934
0.3432555,0.302744972
0.3213,0.647514376
0.3251675,0.457921394
0.3183131,0.654156168
0.3216808,0.259150662
0.3358537,0.350324357
0.3583209,0.228839937
0.3765398,0.33088202
0.4014703,0.282336555
0.3911887,0.29562014
0.3733863,1.149513119
0.358904,0.836262039
0.3451833,0.853047659
0.3392571,0.863674527
0.3325098,0.711154823
0.3332,0.196597054
0.3277736,0.153485784
0.3187534,0.202514287
0.314041,0.170392164
0.3168256,0.203721886
0.3180989,0.315666277
0.3265003,0.413602525
0.3295348,0.228356898
0.3180632,0.36541934
0.3127082,0.302744972
0.2969288,0.647514376
0.2851121,0.457921394
0.2754136,0.654156168
0.2854691,0.259150662
0.3131842,0.350324357
0.3329144,0.228839937
0.3498243,0.33088202
0.3649968,0.282336555
0.362831,0.29562014
0.3564407,1.149513119
0.3446359,0.836262039
0.3341639,0.853047659
0.332605,0.863674527
0.3252746,0.711154823
0.3223115,0.301564381
0.3198363,0.262652848
0.3199672,0.304482746
0.3197173,0.265571213
0.3208359,0.297673228
0.3300227,0.278217461
0.361403,0.496122046
0.3852268,0.823951712
0.3784081,0.782121814
0.3563336,1.068121582
0.3317839,0.604101551
0.3283567,0.577836266
0.3260243,0.567135594
0.3299632,0.687761347
0.3355562,0.342421491
0.3679599,1.129407247
0.4287332,0.555462134
0.5581338,0.664414427
0.4996215,0.661496062
0.405671,0.615775011
0.3591539,0.677060675
0.3463852,0.88912853
0.3412801,0.777257873
0.3289279,0.456237725
0.3338902,0.294162721
0.3246439,0.273886734
0.3213119,0.263051419
0.3234539,0.26326598
0.326298,0.265518867
0.3375911,0.634026871
0.3650444,0.313687744
0.3904747,0.262515017
0.3783724,0.289335105
0.3534776,0.811683131
0.3387692,0.872940211
0.3261671,0.388140308
0.3257387,0.625229882
0.3308914,0.471818981
0.3441004,0.259189326
0.398412,0.368615284
0.6076616,0.199434171
0.8141028,0.270882885
0.7705845,0.438991194
0.6194069,0.639283608
0.4176305,0.840863386
0.3684002,0.869292679
0.3529302,1.368146308
0.3437196,0.20512003
0.339388,0.294162721
0.3306534,0.273886734
0.3263932,0.263051419
0.3282615,0.26326598
0.3323908,0.265518867
0.3439814,0.634026871
0.4072299,0.313687744
0.569772,0.262515017
0.4990265,0.289335105
0.3852625,0.811683131
0.3716013,0.872940211
0.3593919,0.388140308
0.3593919,0.625229882
0.3621884,0.471818981
0.3814783,0.259189326
0.534191,0.368615284
0.8366414,0.199434171
1.1887148,0.270882885
1.1708291,0.438991194
0.7482839,0.639283608
0.4595304,0.840863386
0.3716251,0.869292679
0.3548104,1.368146308
0.3457426,0.20512003
0.3431365,0.294162721
0.3353301,0.273886734
0.3314745,0.263051419
0.3316054,0.26326598
0.3350326,0.265518867
0.351883,0.634026871
0.4001018,0.313687744
0.4740603,0.262515017
0.441252,0.289335105
0.3947587,0.811683131
0.3899749,0.872940211
0.3732078,0.388140308
0.3735053,0.625229882
0.3709468,0.471818981
0.3793125,0.259189326
0.4381937,0.368615284
0.5235643,0.199434171
0.6986133,0.270882885
0.5659521,0.438991194
0.4211648,0.639283608
0.3667818,0.840863386
0.3483487,0.869292679
0.3457902,1.368146308
0.3316292,0.20512003
0.3312722,0.294162721
0.3314626,0.273886734
0.3293682,0.263051419
0.329035,0.26326598
0.3287494,0.265518867
0.3296538,0.634026871
0.34034,0.313687744
0.3645684,0.262515017
0.3709468,0.289335105
0.3633427,0.811683131
0.3524185,0.872940211
0.3448025,0.388140308
0.338436,0.625229882
0.3398878,0.471818981
0.3463614,0.259189326
0.359856,0.368615284
0.3664129,0.199434171
0.3657703,0.270882885
0.3709349,0.438991194
0.36414,0.639283608
0.3505145,0.840863386
0.3430651,0.869292679
0.3472539,1.368146308
0.3366153,0.20512003
0.3378529,0.294162721
0.3317363,0.273886734
0.3294039,0.263051419
0.3278331,0.26326598
0.3298918,0.265518867
0.332605,0.634026871
0.3369128,0.313687744
0.3435292,0.262515017
0.3485629,0.289335105
0.3491579,0.811683131
0.3436482,0.872940211
0.3393999,0.388140308
0.3399711,0.625229882
0.3413039,0.471818981
0.3438981,0.259189326
0.3573213,0.368615284
0.3760876,0.199434171
0.3876306,0.270882885
0.3886659,0.438991194
0.3792649,0.639283608
0.3654847,0.840863386
0.3531563,0.869292679
0.3490746,1.368146308
0.3438029,0.20512003
0.337722,0.294162721
0.3344971,0.273886734
0.3341758,0.263051419
0.3328073,0.26326598
0.3328311,0.265518867
0.3341401,0.634026871
0.3321647,0.313687744
0.3346994,0.262515017
0.3381861,0.289335105
0.344862,0.811683131
0.3468017,0.872940211
0.3438386,0.388140308
0.3447787,0.625229882
0.3420179,0.471818981
0.3464923,0.259189326
0.3629857,0.368615284
0.3722677,0.199434171
0.3897607,0.270882885
0.3865358,0.438991194
0.3777298,0.639283608
0.3619028,0.840863386
0.3499671,0.869292679
0.3449929,1.368146308
0.3413277,0.20512003
0.3432674,0.325523856
0.3361631,0.311329502
0.3317839,0.3406645
0.3292373,0.311329502
0.3288089,0.318899824
0.336413,0.334040468
0.350455,0.30470547
0.3655204,0.321738695
0.3735053,0.387032724
0.3709825,0.415421432
0.3656989,1.136494625
0.3605938,0.629283035
0.3553935,1.070254305
0.3663177,0.471252559
0.3680075,0.401227078
0.3782534,0.433400948
0.3805025,0.398388207
0.3950681,0.451380463
0.387821,0.71444916
0.3718869,0.630229326
0.3578925,0.643477389
0.3471111,1.102428175
0.3455403,1.003067695
0.3382099,0.387979014
0.3440528,0.294162721
0.3373055,0.273886734
0.334985,0.263051419
0.336532,0.26326598
0.3407089,0.265518867
0.3532158,0.634026871
0.3885112,0.313687744
0.4335527,0.262515017
0.4527355,0.289335105
0.4785466,0.811683131
0.4391695,0.872940211
0.4163691,0.388140308
0.405076,0.625229882
0.3989832,0.471818981
0.4202842,0.259189326
0.4731321,0.368615284
0.5373326,0.199434171
0.591073,0.270882885
0.4809266,0.438991194
0.4166904,0.639283608
0.3902367,0.840863386
0.3697449,0.869292679
0.3617838,1.368146308
0.350336,0.20512003
0.3521924,0.196597054
0.3457188,0.153485784
0.3411254,0.202514287
0.3406494,0.170392164
0.3444336,0.203721886
0.3543939,0.315666277
0.3687929,0.413602525
0.4088721,0.228356898
0.4810694,0.36541934
0.4834256,0.302744972
0.4517359,0.647514376
0.4242469,0.457921394
0.404362,0.654156168
0.4056472,0.259150662
0.4030649,0.350324357
0.4098479,0.228839937
0.4249371,0.33088202
0.4251156,0.282336555
0.4197249,0.29562014
0.405314,1.149513119
0.3617957,0.836262039
0.3494673,0.853047659
0.3478608,0.863674527
0.3396617,0.711154823
0.3338069,0.196597054
0.3315816,0.153485784
0.3270358,0.202514287
0.3225614,0.170392164
0.3215618,0.203721886
0.3225495,0.315666277
0.3358775,0.413602525
0.3503598,0.228356898
0.3640805,0.36541934
0.3602487,0.302744972
0.3623074,0.647514376
0.3613435,0.457921394
0.3575831,0.654156168
0.3643899,0.259150662
0.3722558,0.350324357
0.3819781,0.228839937
0.3882018,0.33088202
0.3983168,0.282336555
0.396151,0.29562014
0.389249,1.149513119
0.3776941,0.836262039
0.3668175,0.853047659
0.359023,0.863674527
0.3466351,0.711154823
0.3442075,0.216506393
0.3397688,0.222605158
0.3401258,0.218031081
0.3360917,0.215744038
0.3370437,0.225654557
0.3420179,0.282830529
0.3666033,0.374312103
0.3843343,0.507722731
0.4005302,0.741763086
0.3923073,1.158004243
0.3780035,0.391846064
0.3735291,0.259960136
0.3576545,0.539741289
0.3577259,0.276731753
0.369733,0.414716469
0.3814664,0.576333911
0.3721844,1.085581331
0.3749333,0.269870633
0.3731602,0.609114813
0.365568,0.497049879
0.3505026,1.051275741
0.3445645,0.417765857
0.34153,0.568710435
0.3295229,0.39946954
0.3340687,0.294162721
0.3263456,0.273886734
0.3197292,0.263051419
0.3158022,0.26326598
0.3184678,0.265518867
0.3162544,0.634026871
0.3006297,0.313687744
0.3200029,0.262515017
0.3374364,0.289335105
0.3434102,0.811683131
0.3408279,0.872940211
0.3306296,0.388140308
0.3281901,0.625229882
0.3281782,0.471818981
0.3243107,0.259189326
0.3320457,0.368615284
0.342482,0.199434171
0.3543106,0.270882885
0.3495744,0.438991194
0.3367581,0.639283608
0.3111612,0.840863386
0.2994397,0.869292679
0.3006416,1.368146308
0.2909312,0.20512003
0.3081029,0.294162721
0.2952271,0.273886734
0.2990351,0.263051419
0.2826607,0.26326598
0.2627639,0.265518867
0.2542078,0.634026871
0.2631923,0.313687744
0.285005,0.262515017
0.2898959,0.289335105
0.2906099,0.811683131
0.2940609,0.872940211
0.289884,0.388140308
0.2781149,0.625229882
0.2685473,0.471818981
0.2856714,0.259189326
0.2898959,0.368615284
0.2962029,0.199434171
0.3351635,0.270882885
0.3088169,0.438991194
0.2906099,0.639283608
0.2811018,0.840863386
0.289884,0.869292679
0.2946083,1.368146308
0.2865877,0.20512003
0.2906337,0.301564381
0.289408,0.262652848
0.2840173,0.304482746
0.263228,0.265571213
0.2820062,0.297673228
0.3011176,0.278217461
0.3264884,0.496122046
0.3575593,0.823951712
0.3578568,0.782121814
0.3550603,1.068121582
0.3454808,0.604101551
0.3234301,0.577836266
0.3073889,0.567135594
0.3247986,0.687761347
0.3431127,0.342421491
0.3555601,1.129407247
0.3704351,0.555462134
0.4030649,0.664414427
0.4053497,0.661496062
0.3948063,0.615775011
0.3662225,0.677060675
0.3527517,0.88912853
0.352002,0.777257873
0.3421369,0.456237725
0.3401853,0.294162721
0.3334499,0.273886734
0.3265241,0.263051419
0.3219426,0.26326598
0.3261671,0.265518867
0.3302726,0.634026871
0.3511452,0.313687744
0.369376,0.262515017
0.3973053,0.289335105
0.4002922,0.811683131
0.3987333,0.872940211
0.3946278,0.388140308
0.38913,0.625229882
0.3843105,0.471818981
0.3795624,0.259189326
0.3660321,0.368615284
0.370923,0.199434171
0.37961,0.270882885
0.3730174,0.438991194
0.3626406,0.639283608
0.3521329,0.840863386
0.3429342,0.869292679
0.3380314,1.368146308
0.3196935,0.20512003
0.3319505,0.216506393
0.3222639,0.222605158
0.3158379,0.218031081
0.3097927,0.215744038
0.3103163,0.225654557
0.323799,0.282830529
0.3407684,0.374312103
0.3741717,0.507722731
0.3827992,0.741763086
0.379491,1.158004243
0.3560004,0.391846064
0.3410302,0.259960136
0.3285233,0.539741289
0.3286423,0.276731753
0.3396855,0.414716469
0.3684835,0.576333911
0.373541,1.085581331
0.3817639,0.269870633
0.3824541,0.609114813
0.3796933,0.497049879
0.3746001,1.051275741
0.3592134,0.417765857
0.3513237,0.568710435
0.3359489,0.39946954
0.3245963,0.708490305
0.3203599,0.466569166
0.3160759,0.471155812
0.3129224,0.309549759
0.3130176,0.351805448
0.3228351,0.642813449
