PV,wind,electrical load
0.0,0.114,45394.03
0.0,0.11,42319.94
0.0,0.103,40711.74
0.0,0.087,39187.2
0.0,0.066,38349.13
0.0,0.054,38077.47
0.009,0.051,38179.39
0.067,0.042,39021.23
0.148,0.043,40848.62
0.22,0.051,44394.94
0.273,0.051,47681.86
0.354,0.061,49748.75
0.468,0.071,51109.33
0.509,0.073,51538.58
0.461,0.074,50199.46
0.394,0.082,49167.19
0.352,0.09,48527.63
0.28,0.081,47736.0
0.159,0.062,47325.42
0.049,0.038,47854.98
0.003,0.016,47560.38
0.0,0.005,46323.63
0.0,0.006,45453.58
0.0,0.005,44033.14
0.0,0.007,41192.74
0.0,0.008,39337.08
0.0,0.01,37504.85
0.0,0.017,36325.21
0.0,0.023,35632.47
0.0,0.024,35284.86
0.012,0.019,35738.23
0.083,0.011,36012.75
0.253,0.006,37287.62
0.427,0.01,40487.69
0.557,0.014,43509.45
0.624,0.015,45916.78
0.652,0.019,47874.02
0.653,0.024,48802.35
0.622,0.028,47646.74
0.58,0.026,46569.12
0.5,0.02,46057.04
0.368,0.014,45827.01
0.184,0.011,46033.18
0.054,0.008,47185.17
0.003,0.011,47651.36
0.0,0.025,47540.75
0.0,0.047,47812.44
0.0,0.056,47061.48
0.0,0.056,45022.94
0.0,0.061,42305.68
0.0,0.072,41394.25
0.0,0.08,39634.07
0.0,0.079,38720.46
0.0,0.084,39191.98
0.004,0.096,41267.58
0.034,0.104,46648.25
0.076,0.098,51244.09
0.136,0.118,54144.19
0.26,0.13,56149.33
0.342,0.103,57983.54
0.449,0.12,59951.21
0.506,0.183,60344.79
0.443,0.234,60076.33
0.269,0.249,58462.87
0.187,0.288,58809.52
0.115,0.254,57017.77
0.114,0.189,56726.08
0.052,0.196,56688.13
0.004,0.207,56333.77
0.0,0.202,54763.17
0.0,0.201,53753.45
0.0,0.202,49980.95
0.0,0.211,46361.52
0.0,0.192,43081.3
0.0,0.162,41344.32
0.0,0.119,40133.82
0.0,0.087,40327.64
0.0,0.064,41271.38
0.009,0.05,43065.54
0.07,0.04,47911.56
0.189,0.034,53215.63
0.383,0.04,56932.47
0.531,0.04,58402.76
0.665,0.034,59934.31
0.708,0.031,61344.31
0.621,0.03,62017.91
0.426,0.025,61457.66
0.344,0.021,59711.5
0.36,0.018,59075.56
0.315,0.014,57727.49
0.183,0.009,57434.5
0.053,0.005,56971.46
0.002,0.005,56353.62
0.0,0.015,54891.52
0.0,0.033,53679.08
0.0,0.056,50160.86
0.0,0.063,46760.53
0.0,0.07,43720.2
0.0,0.083,41906.23
0.0,0.092,41317.73
0.0,0.097,41237.97
0.0,0.106,41742.8
0.0,0.116,43913.57
0.03,0.132,48664.8
0.084,0.124,53675.89
0.168,0.08,57472.87
0.287,0.085,59202.73
0.348,0.096,61046.99
0.361,0.106,62662.64
0.356,0.11,63063.75
0.412,0.098,62407.61
0.476,0.071,60190.83
0.4,0.06,59162.35
0.286,0.063,57931.21
0.144,0.053,57421.52
0.05,0.042,57251.1
0.001,0.034,57150.31
0.0,0.015,55371.05
0.0,0.02,54405.02
0.0,0.061,51143.13
0.0,0.103,47296.95
0.0,0.131,44442.44
0.0,0.155,42841.37
0.0,0.188,41903.47
0.0,0.216,41437.07
0.0,0.238,41692.51
0.001,0.239,44009.44
0.022,0.211,48970.46
0.046,0.135,54299.88
0.076,0.095,58158.04
0.124,0.097,59881.26
0.163,0.087,61616.53
0.163,0.075,62637.83
0.136,0.07,63251.8
0.12,0.071,63036.48
0.152,0.069,60236.85
0.186,0.065,60382.48
0.168,0.073,57865.73
0.11,0.094,58108.35
0.042,0.096,58786.58
0.002,0.086,57696.29
0.0,0.059,56402.36
0.0,0.028,55050.41
0.0,0.028,51663.64
0.0,0.063,47837.37
0.0,0.068,44408.97
0.0,0.054,42468.41
0.0,0.037,41960.49
0.0,0.025,41654.59
0.0,0.056,42171.77
0.007,0.052,44459.38
0.074,0.045,49104.36
0.242,0.06,54198.28
0.421,0.051,57751.43
0.572,0.068,58909.28
0.664,0.074,60117.96
0.721,0.053,61011.29
0.738,0.04,61510.66
0.708,0.048,59773.91
0.637,0.085,57718.65
0.497,0.126,56830.87
0.347,0.077,55713.37
0.166,0.021,56057.74
0.049,0.009,56175.58
0.001,0.009,55441.91
0.0,0.006,53204.39
0.0,0.005,51261.07
0.0,0.008,48141.97
0.0,0.02,44678.72
0.0,0.034,41375.93
0.0,0.049,39976.14
0.0,0.093,38826.76
0.0,0.1,38396.56
0.0,0.068,37955.91
0.006,0.034,38553.06
0.073,0.019,39976.31
0.238,0.024,41645.15
0.416,0.031,44217.02
0.562,0.043,46901.92
0.664,0.051,49676.31
0.708,0.071,50717.61
0.705,0.105,51080.8
0.651,0.131,49748.66
0.553,0.165,48129.68
0.423,0.192,46775.1
0.257,0.196,46491.3
0.112,0.182,46543.79
0.03,0.139,47453.9
0.0,0.096,46509.72
0.0,0.081,45158.91
0.0,0.067,44322.05
0.0,0.054,41915.99
0.0,0.039,39511.2
0.0,0.027,38253.46
0.0,0.028,36735.87
0.0,0.04,35879.42
0.0,0.052,35121.9
0.0,0.069,35001.03
0.005,0.084,35082.32
0.072,0.073,35503.06
0.239,0.085,36030.45
0.413,0.131,38746.98
0.554,0.183,41771.26
0.645,0.209,44174.55
0.695,0.207,46377.24
0.704,0.2,46950.27
0.656,0.199,45927.4
0.554,0.203,44496.75
0.431,0.202,43932.05
0.249,0.195,43264.32
0.142,0.171,43533.28
0.036,0.149,44398.85
0.0,0.158,44283.51
0.0,0.164,44156.26
0.0,0.151,44729.04
0.0,0.141,43554.51
0.0,0.129,40922.5
0.0,0.121,39083.85
0.0,0.125,37606.46
0.0,0.108,36735.75
0.0,0.093,36759.42
0.0,0.099,37379.7
0.004,0.116,39923.01
0.068,0.074,45791.06
0.239,0.058,51307.92
0.423,0.057,55636.38
0.571,0.031,57720.54
0.672,0.032,59481.94
0.726,0.043,60576.66
0.734,0.046,61141.82
0.702,0.045,60625.42
0.629,0.045,58954.28
0.515,0.047,59001.55
0.365,0.048,57369.55
0.192,0.052,56928.51
0.047,0.059,56781.78
0.0,0.067,56650.47
0.0,0.067,54806.42
0.0,0.064,53753.5
0.0,0.062,50349.0
0.0,0.06,46461.47
0.0,0.058,43268.39
0.0,0.057,41612.46
0.0,0.058,40471.89
0.0,0.061,40806.85
0.0,0.062,41132.88
0.003,0.062,43194.06
0.063,0.051,48874.57
0.209,0.046,53550.97
0.386,0.07,57285.91
0.544,0.083,58837.73
0.658,0.081,60605.85
0.72,0.079,61239.4
0.737,0.08,61753.74
0.704,0.091,62079.21
0.628,0.112,60703.81
0.502,0.125,59474.05
0.341,0.129,58195.84
0.177,0.12,57155.28
0.044,0.119,57426.39
0.0,0.137,57173.95
0.0,0.136,55472.58
0.0,0.122,54691.12
0.0,0.113,50851.35
0.0,0.106,47138.92
0.0,0.099,44357.11
0.0,0.091,42288.87
0.0,0.081,41382.51
0.0,0.074,41231.42
0.0,0.066,41542.83
0.002,0.062,43838.26
0.062,0.049,48749.49
0.231,0.027,53610.26
0.414,0.02,57096.09
0.561,0.016,58729.69
0.662,0.016,60496.67
0.72,0.018,61545.68
0.735,0.018,61833.59
0.707,0.016,61398.63
0.636,0.013,59892.74
0.521,0.009,59060.83
0.367,0.008,58024.77
0.191,0.008,57681.15
0.042,0.008,57783.06
0.0,0.008,57480.83
0.0,0.006,55839.15
0.0,0.004,55047.11
0.0,0.003,50906.38
0.0,0.005,47497.0
0.0,0.008,44206.79
0.0,0.011,42623.52
0.0,0.011,41615.6
0.0,0.009,41089.68
0.0,0.007,41410.25
0.002,0.01,43859.05
0.062,0.016,49379.39
0.225,0.007,54441.28
0.401,0.004,57698.27
0.543,0.004,59332.01
0.636,0.005,61157.62
0.691,0.008,61754.86
0.702,0.014,63340.39
0.671,0.019,63085.74
0.597,0.023,61677.72
0.471,0.026,61773.91
0.314,0.027,60392.76
0.155,0.028,59443.81
0.037,0.031,59464.61
0.0,0.032,58514.61
0.0,0.029,57154.62
0.0,0.025,56132.44
0.0,0.024,52211.33
0.0,0.024,48531.49
0.0,0.025,44985.95
0.0,0.026,43261.87
0.0,0.029,41341.02
0.0,0.031,41268.99
0.0,0.032,41547.46
0.001,0.032,44184.39
0.048,0.031,49701.14
0.144,0.019,54653.47
0.252,0.011,58306.65
0.364,0.01,60058.82
0.461,0.015,62272.59
0.544,0.02,62664.21
0.582,0.025,62367.26
0.584,0.026,60993.2
0.53,0.026,59007.52
0.431,0.026,58886.57
0.3,0.028,57803.09
0.156,0.03,57407.07
0.037,0.036,57189.25
0.0,0.04,56143.21
0.0,0.038,54094.13
0.0,0.034,52172.49
0.0,0.038,48658.22
0.0,0.047,45561.65
0.0,0.051,43243.52
0.0,0.054,41100.13
0.0,0.057,39026.57
0.0,0.059,38175.81
0.0,0.058,38194.12
0.001,0.059,38811.51
0.056,0.066,39982.79
0.2,0.045,41680.15
0.367,0.031,44913.73
0.505,0.03,47966.13
0.607,0.03,50192.08
0.654,0.034,51675.09
0.639,0.042,51985.08
0.557,0.047,50855.58
0.433,0.044,49889.89
0.288,0.036,49232.46
0.152,0.025,48378.96
0.064,0.018,48116.32
0.015,0.01,48231.06
0.0,0.007,47462.74
0.0,0.019,46225.15
0.0,0.031,45377.99
0.0,0.037,43428.43
0.0,0.04,41171.11
0.0,0.04,39168.18
0.0,0.044,37519.77
0.0,0.055,36207.27
0.0,0.068,35761.88
0.0,0.085,35591.18
0.0,0.1,35816.57
0.052,0.099,36735.36
0.193,0.077,37306.97
0.356,0.048,39594.35
0.469,0.027,42347.19
0.497,0.008,45621.29
0.462,0.002,47901.47
0.485,0.003,48569.29
0.514,0.003,47461.44
0.511,0.004,45648.12
0.422,0.012,44915.35
0.289,0.015,44832.05
0.143,0.016,45657.32
0.03,0.024,46836.37
0.0,0.021,46210.87
0.0,0.009,45941.44
0.0,0.007,45969.39
0.0,0.02,44600.33
0.0,0.045,42949.15
0.0,0.072,40228.16
0.0,0.092,38832.01
0.0,0.104,38166.69
0.0,0.112,38494.12
0.0,0.107,38558.89
0.0,0.104,41364.46
0.034,0.103,47725.42
0.115,0.08,52993.82
0.164,0.053,56679.42
0.304,0.036,57845.72
0.404,0.03,59502.84
0.591,0.026,59987.07
0.669,0.023,60227.9
0.673,0.02,60183.91
0.559,0.017,59210.78
0.388,0.016,57701.23
0.231,0.014,56891.12
0.118,0.011,56517.29
0.03,0.008,56725.52
0.0,0.007,56387.03
0.0,0.015,54782.17
0.0,0.028,54013.54
0.0,0.039,49626.73
0.0,0.045,45827.8
0.0,0.046,42601.62
0.0,0.043,41364.46
0.0,0.037,40681.94
0.0,0.031,40467.35
0.0,0.024,40982.31
0.0,0.018,43161.61
0.053,0.015,49330.77
0.219,0.008,53786.71
0.403,0.017,57399.88
0.557,0.022,58726.05
0.665,0.024,59789.53
0.725,0.028,60956.95
0.739,0.038,61349.58
0.705,0.051,61537.3
0.626,0.063,60114.7
0.485,0.073,58958.64
0.306,0.081,57779.83
0.144,0.091,56903.87
0.029,0.101,56949.25
0.0,0.119,56670.2
0.0,0.13,56197.77
0.0,0.119,54769.31
0.0,0.106,50770.16
0.0,0.095,47217.21
0.0,0.086,44087.73
0.0,0.081,42481.09
0.0,0.079,41259.81
0.0,0.085,41213.1
0.0,0.086,41731.04
0.0,0.084,44072.18
0.047,0.072,49940.56
0.204,0.039,54724.67
0.384,0.023,58488.04
0.532,0.019,59936.5
0.636,0.018,61456.91
0.696,0.025,63003.11
0.712,0.038,63051.42
0.683,0.049,61867.1
0.609,0.057,59721.47
0.486,0.06,59185.38
0.313,0.056,57977.3
0.143,0.056,57888.68
0.025,0.07,57735.23
0.0,0.096,57559.98
0.0,0.116,56164.43
0.0,0.129,54935.35
0.0,0.142,51248.49
0.0,0.159,47445.47
0.0,0.176,44048.94
0.0,0.179,42223.25
0.0,0.168,40917.54
0.0,0.166,40838.74
0.0,0.171,41220.28
0.0,0.174,43474.81
0.039,0.167,49048.07
0.142,0.155,54248.01
0.225,0.153,57353.77
0.233,0.144,59115.45
0.21,0.122,60429.51
0.2,0.099,61049.06
0.389,0.073,61759.19
0.507,0.051,60593.28
0.278,0.037,59316.33
0.139,0.031,58401.45
0.086,0.037,57002.78
0.073,0.055,56536.17
0.024,0.09,56785.65
0.0,0.138,56766.39
0.0,0.158,56042.35
0.0,0.129,54692.49
0.0,0.09,51134.91
0.0,0.067,46871.17
0.0,0.053,44419.39
0.0,0.05,42437.72
0.0,0.049,41052.08
0.0,0.05,41000.19
0.0,0.056,41519.19
0.0,0.061,44294.13
0.043,0.054,50196.53
0.175,0.049,55104.84
0.34,0.056,58354.3
0.51,0.073,59654.3
0.608,0.088,61657.18
0.649,0.095,62231.8
0.651,0.099,62677.07
0.61,0.092,62054.31
0.535,0.081,59980.05
0.437,0.072,58773.79
0.31,0.059,56738.49
0.152,0.041,56373.39
0.024,0.028,56091.82
0.0,0.02,55709.91
0.0,0.017,55758.11
0.0,0.018,54546.74
0.0,0.018,51884.38
0.0,0.018,49085.52
0.0,0.017,45151.69
0.0,0.015,43558.18
0.0,0.013,41771.59
0.0,0.014,41085.33
0.0,0.016,40712.01
0.0,0.022,40541.1
0.021,0.026,41946.77
0.092,0.016,43390.26
0.202,0.007,46684.59
0.322,0.012,49105.04
0.441,0.017,51228.24
0.489,0.017,53856.1
0.541,0.015,53041.56
0.466,0.014,51370.03
0.388,0.013,50081.16
0.308,0.011,49542.46
0.212,0.009,48488.18
0.1,0.008,48667.76
0.015,0.009,49459.27
0.0,0.01,49583.76
0.0,0.015,49024.39
0.0,0.023,47125.58
0.0,0.028,44888.29
0.0,0.031,42801.45
0.0,0.031,40501.42
0.0,0.03,38470.82
0.0,0.031,37530.98
0.0,0.035,36524.89
0.0,0.042,36074.29
0.0,0.051,36322.66
0.028,0.057,37040.47
0.086,0.038,37705.12
0.193,0.017,40354.59
0.408,0.014,43400.55
0.566,0.02,46365.17
0.584,0.027,48575.32
0.561,0.031,49363.13
0.487,0.037,48366.94
0.31,0.044,46111.81
0.168,0.05,45526.4
0.069,0.059,44661.38
0.025,0.068,45058.42
0.004,0.085,46581.88
0.0,0.106,47205.62
0.0,0.13,48462.34
0.0,0.145,48052.66
0.0,0.142,46829.73
0.0,0.125,44740.24
0.0,0.103,42428.63
0.0,0.088,41209.55
0.0,0.077,40079.48
0.0,0.067,40198.68
0.0,0.057,40313.45
0.0,0.046,42615.06
0.04,0.037,49335.45
0.185,0.032,55046.43
0.324,0.042,58192.93
0.486,0.051,59584.48
0.617,0.064,61256.22
0.63,0.082,63073.79
0.7,0.108,63982.46
0.656,0.14,63830.41
0.519,0.167,62821.21
0.299,0.164,62233.75
0.21,0.11,61056.19
0.125,0.043,60382.37
0.018,0.009,60170.92
0.0,0.016,60338.72
0.0,0.034,60310.95
0.0,0.047,58778.9
0.0,0.047,54400.36
0.0,0.043,51064.65
0.0,0.041,47664.84
0.0,0.025,45278.75
0.0,0.02,43773.32
0.0,0.028,43831.08
0.0,0.047,44245.92
0.0,0.069,46603.74
0.036,0.081,52839.46
0.182,0.082,57503.91
0.292,0.118,60346.93
0.259,0.144,61144.69
0.302,0.169,62658.74
0.504,0.192,64140.2
0.587,0.197,64826.39
0.541,0.18,64400.72
0.393,0.158,63232.46
0.247,0.13,62400.64
0.105,0.09,60729.57
0.034,0.062,58671.4
0.004,0.053,58835.14
0.0,0.044,59316.75
0.0,0.032,58432.13
0.0,0.025,55961.65
0.0,0.026,51942.42
0.0,0.03,48114.4
0.0,0.034,45816.32
0.0,0.037,44057.63
0.0,0.04,43553.32
0.0,0.038,42640.59
0.0,0.03,42797.76
0.0,0.021,45759.79
0.032,0.016,51455.58
0.159,0.013,56260.33
0.323,0.014,58903.31
0.459,0.017,60562.47
0.558,0.021,62436.81
0.62,0.026,63562.77
0.653,0.032,64192.69
0.65,0.034,63747.93
0.577,0.034,62418.93
0.442,0.032,61219.28
0.249,0.029,60278.15
0.081,0.025,59290.19
0.009,0.02,59535.8
0.0,0.016,59257.64
0.0,0.014,59375.33
0.0,0.013,56773.55
0.0,0.016,52476.93
0.0,0.019,48578.74
0.0,0.017,45347.04
0.0,0.013,43647.27
0.0,0.007,42956.81
0.0,0.004,42813.33
0.0,0.01,43461.39
0.0,0.016,46112.71
0.029,0.022,52274.31
0.154,0.023,58268.06
0.32,0.029,61646.51
0.469,0.042,63100.07
0.529,0.049,64117.14
0.508,0.045,65114.81
0.465,0.033,65729.97
0.33,0.022,64130.22
0.242,0.018,63351.98
0.195,0.018,62427.49
0.125,0.02,61682.35
0.043,0.024,60774.57
0.005,0.031,59851.26
0.0,0.046,59172.28
0.0,0.058,58960.43
0.0,0.067,56600.59
0.0,0.078,52346.56
0.0,0.085,48129.49
0.0,0.088,45271.48
0.0,0.096,44005.57
0.0,0.119,42964.61
0.0,0.134,42552.53
0.0,0.121,42356.43
0.0,0.106,44600.52
0.016,0.121,50477.29
0.087,0.139,55742.29
0.266,0.144,59326.44
0.434,0.142,60490.95
0.45,0.137,61643.27
0.368,0.115,62560.02
0.351,0.097,62496.48
0.322,0.079,61476.01
0.266,0.059,59819.37
0.185,0.037,58648.57
0.094,0.02,57941.45
0.038,0.011,57461.81
0.004,0.008,57610.46
0.0,0.012,56060.11
0.0,0.025,55812.84
0.0,0.043,52913.46
0.0,0.05,49161.7
0.0,0.046,45722.51
0.0,0.043,42712.12
0.0,0.04,41282.78
0.0,0.038,39684.28
0.0,0.045,39059.37
0.0,0.057,39116.34
0.0,0.071,39390.85
0.029,0.079,40916.51
0.183,0.064,42392.28
0.383,0.039,45676.54
0.554,0.02,48391.75
0.662,0.01,50633.0
0.723,0.009,51632.44
0.729,0.019,51762.4
0.683,0.031,51087.41
0.595,0.042,49415.51
0.446,0.06,48075.11
0.279,0.083,47409.83
0.125,0.099,47775.5
0.01,0.124,49028.16
0.0,0.133,48537.36
0.0,0.115,48431.32
0.0,0.09,45784.35
0.0,0.07,43167.59
0.0,0.057,40781.1
0.0,0.048,38703.5
0.0,0.037,36505.33
0.0,0.03,35214.21
0.0,0.025,34922.61
0.0,0.022,34623.81
0.0,0.027,34912.91
0.026,0.028,35823.06
0.171,0.018,36549.27
0.348,0.01,39240.99
0.447,0.013,42711.48
0.432,0.016,44980.28
0.312,0.02,47042.53
0.262,0.026,47888.16
0.233,0.03,46641.0
0.227,0.037,44956.17
0.174,0.047,44198.95
0.11,0.055,43722.49
0.032,0.055,43976.81
0.001,0.063,45604.23
0.0,0.077,46453.72
0.0,0.085,47576.18
0.0,0.083,45831.41
0.0,0.077,44334.63
0.0,0.063,41678.56
0.0,0.053,39101.98
0.0,0.053,38109.36
0.0,0.058,37114.56
0.0,0.061,37178.31
0.0,0.064,37633.13
0.0,0.067,40621.93
0.022,0.07,47520.07
0.166,0.053,53794.35
0.375,0.037,57060.84
0.537,0.037,58478.65
0.619,0.031,59678.53
0.702,0.028,60009.24
0.714,0.028,60396.33
0.676,0.028,60443.32
0.597,0.025,58822.57
0.472,0.021,57724.97
0.272,0.019,56221.61
0.096,0.017,56278.95
0.006,0.013,56528.21
0.0,0.011,56777.15
0.0,0.018,58048.81
0.0,0.03,54782.21
0.0,0.041,50929.93
0.0,0.045,46913.26
0.0,0.045,44399.44
0.0,0.043,43666.06
0.0,0.042,42960.13
0.0,0.041,43248.93
0.0,0.042,43238.28
0.0,0.046,45313.84
0.013,0.051,51369.67
0.114,0.046,57150.82
0.265,0.017,60006.58
0.429,0.01,60399.04
0.59,0.016,61962.35
0.657,0.022,62833.76
0.684,0.024,63362.4
0.605,0.022,63383.77
0.501,0.02,61851.3
0.388,0.021,60825.38
0.241,0.026,60440.91
0.065,0.037,59763.01
0.002,0.056,59170.71
0.0,0.075,59237.24
0.0,0.087,59933.0
0.0,0.091,55927.8
0.0,0.085,51642.42
0.0,0.079,47807.23
0.0,0.077,45120.54
0.0,0.076,43117.78
0.0,0.08,42020.1
0.0,0.089,42127.76
0.0,0.094,42408.98
0.0,0.092,45092.97
0.016,0.082,51316.72
0.157,0.054,57440.04
0.334,0.034,60389.79
0.512,0.028,60913.43
0.633,0.038,62294.81
0.705,0.046,63851.42
0.739,0.044,63952.0
0.684,0.042,62698.79
0.619,0.041,62010.85
0.505,0.043,60413.84
0.332,0.055,59188.32
0.137,0.07,59520.02
0.006,0.085,58448.54
0.0,0.09,58317.14
0.0,0.085,58431.21
0.0,0.074,54982.72
0.0,0.065,50756.44
0.0,0.055,47253.14
0.0,0.043,44648.62
0.0,0.033,42870.98
0.0,0.028,42746.57
0.0,0.025,42437.17
0.0,0.027,43097.64
0.0,0.038,46130.17
0.012,0.06,52381.53
0.097,0.061,57622.56
0.219,0.051,61328.37
0.406,0.052,62099.24
0.585,0.048,63108.6
0.559,0.052,64664.28
0.435,0.057,65216.81
0.351,0.056,64932.92
0.299,0.05,63152.06
0.254,0.042,61843.38
0.153,0.037,61663.26
0.05,0.037,60365.14
0.001,0.042,59623.28
0.0,0.047,59112.81
0.0,0.049,59708.05
0.0,0.044,56472.06
0.0,0.037,52686.32
0.0,0.034,48988.12
0.0,0.043,46021.8
0.0,0.058,45178.66
0.0,0.064,43884.36
0.0,0.067,44037.64
0.0,0.077,44471.28
0.0,0.09,46928.38
0.011,0.099,52642.73
0.046,0.079,58573.15
0.245,0.051,61519.77
0.418,0.064,62282.39
0.502,0.074,63853.59
0.522,0.083,65189.12
0.508,0.091,65414.09
0.422,0.104,64570.14
0.306,0.113,62255.51
0.22,0.113,61132.25
0.112,0.093,60734.62
0.075,0.072,59938.74
0.004,0.056,59893.81
0.0,0.041,59514.31
0.0,0.034,59568.97
0.0,0.028,55230.97
0.0,0.023,51497.58
0.0,0.022,48277.91
0.0,0.025,45416.54
0.0,0.032,43445.9
0.0,0.039,41811.24
0.0,0.042,41138.78
0.0,0.039,40937.49
0.0,0.035,41429.6
0.009,0.033,42640.74
0.087,0.024,45329.55
0.149,0.026,48330.93
0.202,0.041,51583.43
0.32,0.066,53160.0
0.592,0.089,54575.01
0.627,0.099,54790.22
0.612,0.113,53266.4
0.542,0.128,51476.94
0.419,0.131,50617.78
0.257,0.107,50267.63
0.097,0.08,50834.44
0.002,0.079,51286.14
0.0,0.085,52784.97
0.0,0.087,52501.4
0.0,0.083,49373.44
0.0,0.085,46618.86
0.0,0.091,44038.31
0.0,0.095,41225.77
0.0,0.107,39167.74
0.0,0.119,38330.59
0.0,0.13,37900.75
0.0,0.136,38086.11
0.0,0.14,38281.2
0.004,0.133,38852.57
0.072,0.106,39841.72
0.226,0.129,43084.64
0.475,0.119,45911.3
0.62,0.12,48452.16
0.692,0.131,50935.2
0.71,0.146,52168.62
0.676,0.155,51293.1
0.601,0.157,49244.81
0.482,0.155,48747.71
0.289,0.158,48693.46
0.089,0.148,48617.9
0.0,0.159,49538.61
0.0,0.162,50023.66
0.0,0.144,50004.08
0.0,0.134,47726.39
0.0,0.131,46020.71
0.0,0.128,43835.76
0.0,0.124,42118.4
0.0,0.12,40844.2
0.0,0.122,40234.72
0.0,0.13,40265.02
0.0,0.14,40858.48
0.0,0.147,43560.27
0.005,0.142,50671.57
0.081,0.092,57341.05
0.271,0.124,60455.24
0.415,0.224,61629.49
0.543,0.234,62343.4
0.663,0.22,63447.11
0.733,0.218,63858.72
0.723,0.204,63425.68
0.617,0.197,62677.03
0.491,0.189,62059.74
0.321,0.181,60722.0
0.121,0.189,58864.68
0.002,0.257,58762.02
0.0,0.242,59261.5
0.0,0.214,59679.96
0.0,0.2,55685.09
0.0,0.201,51862.02
0.0,0.203,47707.86
0.0,0.195,45164.08
0.0,0.18,43498.92
0.0,0.16,42139.16
0.0,0.138,42333.81
0.0,0.124,43044.92
0.0,0.115,45114.38
0.007,0.103,50933.99
0.095,0.07,57123.6
0.242,0.056,59622.04
0.408,0.105,60319.23
0.484,0.117,61007.46
0.393,0.117,62717.6
0.401,0.118,62538.73
0.384,0.124,61917.41
0.355,0.138,60176.53
0.26,0.153,59092.89
0.163,0.162,58141.27
0.054,0.171,56522.72
0.0,0.217,57116.58
0.0,0.238,57910.16
0.0,0.21,58486.07
0.0,0.188,54532.28
0.0,0.167,50552.5
0.0,0.152,46286.88
0.0,0.136,43253.4
0.0,0.117,41606.86
0.0,0.102,40678.25
0.0,0.094,40651.24
0.0,0.091,41518.91
0.0,0.089,44392.41
0.009,0.081,51069.93
0.153,0.059,57223.27
0.358,0.028,59949.96
0.53,0.032,60170.19
0.649,0.027,60580.15
0.716,0.015,61396.62
0.733,0.009,61369.2
0.7,0.008,60857.86
0.618,0.013,59052.66
0.486,0.02,58025.33
0.309,0.034,56339.31
0.111,0.061,55772.47
0.001,0.095,56769.51
0.0,0.111,58134.81
0.0,0.102,59057.18
0.0,0.087,54644.13
0.0,0.072,51054.59
0.0,0.062,46974.58
0.0,0.066,43841.91
0.0,0.077,41976.25
0.0,0.096,40921.22
0.0,0.119,41100.45
0.0,0.15,41554.42
0.0,0.18,44078.28
0.008,0.195,51012.35
0.158,0.168,56959.41
0.364,0.106,59504.0
0.533,0.052,60295.01
0.644,0.039,60988.65
0.707,0.043,61672.37
0.721,0.045,61573.35
0.689,0.048,60910.98
0.608,0.047,59040.16
0.476,0.044,57549.04
0.289,0.036,56212.23
0.091,0.03,56150.7
0.0,0.023,56315.42
0.0,0.026,57973.24
0.0,0.04,58754.23
0.0,0.053,54935.07
0.0,0.056,51162.51
0.0,0.057,46886.78
0.0,0.066,44162.16
0.0,0.118,42709.77
0.0,0.236,41497.93
0.0,0.37,41726.45
0.0,0.379,42281.7
0.0,0.365,44822.77
0.002,0.282,51007.93
0.056,0.191,56990.28
0.15,0.146,59764.56
0.295,0.124,60498.29
0.379,0.108,61429.85
0.398,0.09,61587.95
0.388,0.072,60945.92
0.344,0.067,59507.3
0.241,0.061,57322.51
0.134,0.05,56298.46
0.054,0.035,55594.26
0.013,0.022,55691.57
0.0,0.026,55736.61
0.0,0.038,56374.85
0.0,0.048,56198.92
0.0,0.051,52549.41
0.0,0.051,49214.51
0.0,0.042,46052.94
0.0,0.03,42861.47
0.0,0.017,40857.81
0.0,0.01,39798.67
0.0,0.009,39400.43
0.0,0.013,39347.91
0.0,0.025,40067.72
0.003,0.041,41536.9
0.089,0.048,43605.29
0.265,0.038,46567.05
0.448,0.031,49678.38
0.559,0.025,52057.39
0.615,0.024,52883.87
0.612,0.021,53144.36
0.579,0.022,51253.28
0.501,0.029,49434.84
0.332,0.047,48874.73
0.12,0.051,48199.9
0.024,0.052,48501.83
0.0,0.059,49574.92
0.0,0.078,50519.0
0.0,0.123,50092.91
0.0,0.198,47097.49
0.0,0.264,44335.15
0.0,0.289,41417.63
0.0,0.278,38985.03
0.0,0.265,37064.41
0.0,0.244,36079.75
0.0,0.227,35587.22
0.0,0.21,35197.25
0.0,0.181,36135.47
0.0,0.162,36361.63
0.015,0.135,37589.31
0.053,0.14,40249.21
0.102,0.216,43228.71
0.142,0.272,45638.14
0.162,0.281,47968.89
0.18,0.278,48893.14
0.186,0.276,47400.99
0.161,0.264,45807.52
0.124,0.235,44751.06
0.068,0.166,44500.84
0.019,0.125,45381.73
0.0,0.14,47209.85
0.0,0.152,48585.2
0.0,0.152,49177.19
0.0,0.157,46720.25
0.0,0.174,45398.75
0.0,0.169,42815.34
0.0,0.16,41094.42
0.0,0.158,40149.32
0.0,0.157,39250.48
0.0,0.15,39698.1
0.0,0.159,41051.83
0.0,0.143,44002.47
0.0,0.119,51003.85
0.037,0.104,57918.92
0.09,0.092,61087.91
0.149,0.109,61544.01
0.198,0.158,63870.55
0.203,0.193,65241.71
0.269,0.226,66497.16
0.34,0.242,66152.2
0.235,0.216,64512.46
0.106,0.14,64171.14
0.034,0.106,62738.28
0.005,0.105,61696.95
0.0,0.125,61645.01
